frame,x,y
1240,771.393,295.762
1240,765.554,301.702
1240,765.355,296.667
1240,771.529,279.578
1240,777.325,280.292
1240,779.831,291.819
1240,781.19,304.262
1240,778.312,308.943
1240,776.431,309.685
1241,776.79,302.702
1241,772.366,312.268
1241,771.994,306.742
1241,769.87,303.512
1241,768.309,299.943
1241,767.035,304.017
1241,769.701,305.348
1241,766.982,295.441
1242,768.31,320.617
1242,774.379,319.292
1242,774.775,314.537
1242,772.444,316.89
1242,772.012,315.462
1242,769.446,317.783
1242,771.665,312.474
1242,776.199,313.722
1243,775.546,315.265
1243,777.939,313.79
1243,777.682,320.596
1243,777.753,320.225
1243,777.482,320.508
1243,783.048,311.794
1243,784.53,330.614
1243,775.741,311.123
1243,776.158,302.336
1244,781.203,300.418
1244,817.155,322.833
1244,823.239,346.781
1244,865.186,354.961
1244,889.598,356.739
1244,910.561,355.32
1244,907.416,347.586
1244,923.669,316.0
1245,917.739,317.539
1245,907.736,329.959
1245,904.626,330.351
1245,896.461,334.174
1245,892.471,336.762
1245,888.75,345.431
1245,883.169,343.102
1245,874.518,351.018
1246,874.943,350.79
1246,875.944,355.849
1246,873.341,343.108
1246,875.415,345.408
1246,876.635,347.009
1246,876.035,346.687
1246,875.443,343.115
1246,878.547,341.893
1246,878.372,344.309
1247,877.39,346.136
1247,878.141,344.482
1247,878.394,344.474
1247,872.412,339.695
1247,873.859,349.356
1247,873.614,342.878
1247,872.915,342.6
1247,869.54,336.567
1248,861.254,347.671
1248,862.011,349.083
1248,859.988,352.653
1248,860.478,348.09
1248,859.345,370.236
1248,863.138,370.621
1248,860.57,375.736
1248,862.967,367.283
1249,857.187,373.728
1249,858.168,364.871
1249,857.675,362.958
1249,848.731,364.026
1249,849.571,360.371
1249,850.468,362.254
1249,847.603,367.264
1249,843.786,366.989
1250,849.097,363.316
1250,857.942,344.63
1250,899.167,321.414
1250,935.669,328.962
1250,973.8,346.327
1250,991.573,332.222
1250,1054.013,327.682
1250,1096.375,268.264
1251,1149.375,266.169
1251,1147.977,261.674
1251,1152.487,256.833
1251,1143.547,290.344
1251,1140.869,286.726
1251,1148.116,295.824
1251,1147.096,281.823
1251,1137.937,292.647
1252,1134.861,295.695
1252,1133.14,305.725
1252,1134.116,309.023
1252,1134.45,309.18
1252,1133.717,306.831
1252,1127.436,296.483
1252,1126.051,296.374
1252,1117.679,313.193
1253,1118.484,311.075
1253,1118.037,310.699
1253,1116.923,324.753
1253,1118.978,317.078
1253,1118.91,315.947
1253,1108.355,321.763
1253,1108.554,320.052
1253,1110.689,301.2
1253,1112.385,305.069
1254,1111.86,307.35
1254,1112.162,316.842
1254,1087.388,310.606
1254,1084.557,324.606
1254,1081.693,320.572
1254,1074.804,321.903
1254,1080.0,319.648
1254,1082.024,308.879
1255,1079.031,309.252
1255,1071.366,314.397
1255,1074.492,311.117
1255,1061.151,329.516
1255,1064.755,319.931
1255,1046.002,346.484
1255,1057.006,320.59
1255,1061.214,309.266
1256,1063.613,310.308
1256,1065.671,308.035
1256,1072.867,302.607
1256,1069.913,302.571
1256,1065.853,302.811
1256,1063.162,307.346
1256,1062.861,303.531
1256,1065.033,300.546
1256,1069.802,330.597
1257,1069.732,322.88
1257,1066.455,317.927
1257,1063.105,312.453
1257,1066.309,316.56
1257,1071.074,307.591
1257,1085.996,297.915
1257,1085.076,309.025
1257,1084.001,310.109
1258,1080.178,306.35
1258,1084.898,301.788
1258,1085.551,301.362
1258,1084.592,304.216
1258,1083.098,305.975
1258,1083.867,309.566
1258,1081.647,292.514
1258,1085.225,298.351
1259,1085.105,299.512
1259,1088.624,299.988
1259,1085.253,304.892
1259,1087.335,307.622
1259,1089.0,314.813
1259,1085.699,313.273
1259,1086.66,316.222
1259,1081.795,318.321
1259,1080.489,318.686
1260,1083.058,318.756
1260,1084.325,313.252
1260,1084.714,313.936
1260,1085.024,312.697
1260,1084.338,313.794
1260,1080.941,313.711
1260,1081.831,313.313
1260,1082.834,311.103
1261,1081.184,310.35
1261,1088.768,312.339
1261,1090.661,315.696
1261,1088.536,324.555
1261,1090.137,322.957
1261,1079.298,302.565
1261,1084.197,304.426
1261,1082.308,306.464
1262,1078.519,307.941
1262,1070.783,304.104
1262,1070.269,308.594
1262,1069.178,312.653
1262,1068.411,312.654
1262,1067.266,326.029
1262,1037.3,325.803
1262,1008.745,349.803
1262,972.337,333.497
1263,944.072,362.404
1263,908.213,406.927
1263,866.437,414.587
1263,842.867,431.107
1263,790.641,432.979
1263,746.723,454.378
1263,750.749,471.976
1263,737.175,473.393
1264,725.425,490.308
1264,714.898,497.283
1264,686.825,508.618
1264,687.105,503.241
1264,673.573,494.564
1264,678.372,503.521
1264,682.825,502.357
1264,687.05,515.37
1265,694.473,512.798
1265,694.701,512.66
1265,697.306,517.88
1265,698.364,525.404
1265,699.31,526.948
1265,689.964,518.164
1265,688.506,525.215
1265,690.768,524.253
1265,693.134,524.485
1266,704.882,511.54
1266,711.553,500.856
1266,714.809,507.117
1266,711.724,500.593
1266,715.67,498.28
1266,717.256,497.161
1266,724.96,499.781
1266,728.405,499.492
1267,727.478,499.313
1267,728.758,495.036
1267,733.839,487.336
1267,736.571,477.929
1267,736.437,479.531
1267,734.777,498.321
1267,732.442,531.456
1267,758.453,556.118
1268,773.827,598.628
1268,659.691,632.477
1268,683.118,619.819
1268,744.837,654.88
1268,740.642,726.737
1268,708.015,753.763
1268,793.812,726.748
1268,750.956,768.406
1268,798.727,806.064
1269,690.176,834.334
1269,748.492,845.026
1269,754.722,838.226
1269,771.169,719.946
1269,849.947,861.581
1269,794.643,835.424
1269,732.906,760.375
1269,815.301,837.496
1270,818.263,866.053
1270,807.054,818.648
1270,823.259,868.861
1270,742.715,884.036
1270,722.956,829.712
1270,770.972,863.907
1270,773.153,878.588
1270,765.869,904.523
1271,778.4,899.741
1271,759.607,911.259
1271,804.048,870.541
1271,834.851,870.449
1271,828.244,871.032
1271,819.576,866.331
1271,801.708,868.552
1271,803.733,869.203
1271,809.865,869.696
1272,808.752,869.526
1272,814.926,847.583
1272,811.545,849.695
1272,812.28,871.637
1272,812.253,871.157
1272,811.601,869.482
1272,807.576,866.438
1272,807.805,865.566
1273,814.078,856.426
1273,826.505,822.45
1273,825.38,827.411
1273,822.032,826.172
1273,824.133,824.359
1273,810.679,819.144
1273,802.981,813.668
1273,803.366,814.902
1274,803.939,813.702
1274,798.349,819.057
1274,791.163,812.254
1274,788.037,808.5
1274,789.497,808.615
1274,792.583,822.247
1274,792.215,816.215
1274,794.234,818.039
1274,797.967,814.961
1275,793.012,819.838
1275,791.413,819.787
1275,794.58,822.308
1275,793.123,821.708
1275,787.497,824.127
1275,781.228,818.73
1275,784.169,835.733
1275,782.741,849.716
1276,785.665,845.135
1276,785.029,848.189
1276,786.863,845.984
1276,787.051,852.242
1276,784.134,853.854
1276,788.901,849.647
1276,790.113,855.503
1276,793.611,869.952
1277,793.361,868.577
1277,792.955,869.223
1277,798.801,875.115
1277,799.909,862.533
1277,799.447,860.928
1277,797.424,849.763
1277,802.403,866.608
1277,803.594,862.853
1277,806.534,861.284
1278,806.048,860.099
1278,807.782,862.691
1278,808.714,858.917
1278,807.106,858.743
1278,811.884,864.294
1278,816.393,862.138
1278,814.53,837.074
1278,818.15,841.941
1279,815.265,843.912
1279,820.093,846.806
1279,831.747,848.622
1279,829.725,850.009
1279,829.64,852.137
1279,826.251,852.074
1279,818.878,853.395
1279,818.695,850.511
1280,818.828,849.348
1280,824.075,828.852
1280,826.575,831.244
1280,833.005,842.586
1280,836.754,857.982
1280,838.627,853.797
1280,842.485,820.369
1280,810.274,762.922
1280,844.526,746.358
1281,834.789,687.607
1281,838.454,629.039
1281,828.126,592.396
1281,837.37,548.353
1281,850.84,522.649
1281,842.01,471.548
1281,824.816,468.39
1281,826.992,432.41
1282,744.699,411.73
1282,831.142,377.44
1282,806.134,355.053
1282,731.493,392.756
1282,648.086,358.324
1282,677.554,350.016
1282,644.789,432.184
1282,665.277,445.154
1283,673.621,377.657
1283,514.493,395.788
1283,702.128,397.555
1283,521.95,350.425
1283,957.125,391.53
1283,808.29,316.86
1283,739.712,303.098
1283,797.939,217.435
1283,801.808,287.782
1284,799.791,286.152
1284,798.754,282.405
1284,801.326,268.266
1284,811.733,280.375
1284,807.145,282.165
1284,809.504,284.506
1284,810.816,286.832
1284,806.169,284.583
1285,806.959,292.028
1285,819.412,295.86
1285,818.117,293.621
1285,818.418,288.973
1285,808.187,275.341
1285,808.952,276.141
1285,811.091,275.334
1285,811.664,276.814
1286,809.747,277.693
1286,808.274,274.517
1286,803.401,291.181
1286,803.454,297.348
1286,801.161,291.995
1286,802.268,290.517
1286,802.901,290.41
1286,802.217,293.911
1286,805.527,291.635
1287,817.686,291.864
1287,821.583,298.94
1287,821.603,299.744
1287,821.183,298.909
1287,822.277,300.632
1287,820.859,304.267
1287,814.529,307.732
1287,814.623,311.662
1288,812.376,332.047
1288,813.228,333.254
1288,814.197,333.418
1288,813.552,332.841
1288,811.286,338.28
1288,811.575,340.998
1288,813.395,352.518
1288,804.148,355.325
1289,804.131,357.928
1289,804.484,360.031
1289,802.437,358.509
1289,802.754,359.467
1289,803.405,360.164
1289,803.252,360.732
1289,803.096,372.881
1289,808.627,369.806
1289,809.323,369.88
1290,810.286,369.406
1290,808.458,370.315
1290,785.452,341.064
1290,793.407,321.532
1290,778.89,307.072
1290,787.906,293.973
1290,780.239,290.044
1290,781.921,280.518
1291,779.648,283.405
1291,776.469,282.896
1291,777.565,286.539
1291,776.801,285.73
1291,785.571,307.183
1291,785.626,304.335
1291,784.614,302.022
1291,787.361,296.741
1292,784.531,294.594
1292,789.022,304.897
1292,798.118,303.852
1292,803.331,299.478
1292,807.685,292.643
1292,807.858,294.347
1292,812.918,297.506
1292,813.569,295.658
1293,815.783,299.323
1293,827.084,299.58
1293,832.16,301.923
1293,841.422,307.303
1293,839.891,307.828
1293,840.225,314.946
1293,837.418,312.981
1293,831.856,317.061
1293,818.881,285.916
1294,801.601,278.022
1294,764.865,255.772
1294,758.631,226.705
1294,728.184,202.84
1294,695.943,170.281
1294,678.538,204.995
1294,661.287,205.716
1294,635.718,187.574
1295,591.781,226.673
1295,574.53,208.49
1295,564.563,223.608
1295,569.311,225.73
1295,571.29,224.193
1295,573.917,224.709
1295,576.31,223.853
1295,585.796,220.854
1296,590.995,231.445
1296,591.121,230.554
1296,608.277,211.589
1296,606.602,231.122
1296,610.632,239.111
1296,613.19,242.837
1296,620.363,243.915
1296,623.96,245.942
1296,627.841,242.901
1297,630.996,242.055
1297,631.285,239.575
1297,634.831,239.448
1297,641.898,243.481
1297,644.306,243.042
1297,648.401,243.67
1297,646.904,251.665
1297,647.352,251.588
1298,645.669,254.458
1298,645.852,254.201
1298,647.614,254.792
1298,648.678,261.774
1298,649.856,261.29
1298,651.667,260.996
1298,661.077,264.577
1298,662.947,263.374
1299,665.812,264.487
1299,670.235,268.852
1299,671.766,269.332
1299,676.71,270.948
1299,680.557,275.188
1299,686.851,283.192
1299,702.195,304.28
1299,696.14,295.727
1299,660.931,263.638
1300,638.833,240.205
1300,627.641,241.01
1300,607.901,230.88
1300,613.562,224.378
1300,613.513,226.713
1300,614.173,228.872
1300,618.62,235.13
1300,618.518,237.347
1301,617.81,249.307
1301,618.142,249.918
1301,616.644,252.625
1301,635.951,240.473
1301,633.96,241.643
1301,628.194,249.679
1301,633.52,249.551
1301,635.155,249.453
1302,631.255,249.832
1302,631.437,251.985
1302,631.281,249.347
1302,632.644,259.585
1302,633.892,260.182
1302,636.262,251.121
1302,633.173,253.328
1302,624.094,250.469
1302,621.452,254.339
1303,622.043,253.896
1303,622.413,249.625
1303,625.042,259.523
1303,627.164,258.515
1303,627.413,260.245
1303,632.045,256.83
1303,626.058,260.176
1303,624.22,256.73
1304,624.217,264.102
1304,626.197,268.803
1304,621.235,280.082
1304,621.38,278.135
1304,621.889,276.735
1304,622.749,276.963
1304,619.38,279.064
1304,618.431,282.755
1305,614.983,281.474
1305,614.465,284.437
1305,610.702,289.66
1305,605.793,291.471
1305,602.201,289.046
1305,597.948,295.06
1305,639.732,297.021
1305,665.363,295.844
1305,680.069,303.792
1306,706.56,319.687
1306,710.922,338.463
1306,708.842,335.222
1306,704.569,334.745
1306,697.474,341.313
1306,698.233,345.564
1306,698.383,345.083
1306,696.086,344.455
1307,694.488,354.055
1307,694.144,359.175
1307,692.939,359.09
1307,692.207,357.389
1307,682.218,370.48
1307,682.984,362.675
1307,681.515,361.918
1307,678.207,344.381
1308,678.289,346.56
1308,675.241,346.933
1308,673.448,351.029
1308,670.441,351.161
1308,672.167,349.491
1308,669.681,345.788
1308,667.592,341.657
1308,668.238,343.336
1308,670.415,327.84
1309,670.244,329.228
1309,668.748,328.523
1309,666.266,326.951
1309,663.579,328.213
1309,662.265,325.731
1309,655.308,322.814
1309,656.361,321.969
1309,653.322,321.945
1310,652.192,326.543
1310,650.918,325.145
1310,650.2,327.244
1310,651.479,323.814
1310,650.636,328.805
1310,650.874,324.327
1310,649.901,323.72
1310,649.54,328.964
1311,648.482,329.003
1311,645.731,325.373
1311,643.619,325.58
1311,641.678,323.217
1311,639.139,309.924
1311,638.769,321.14
1311,636.239,323.66
1311,632.82,328.993
1311,646.351,327.086
1312,693.306,332.249
1312,720.055,358.513
1312,753.177,318.69
1312,802.88,355.504
1312,825.878,312.146
1312,872.106,314.197
1312,920.597,311.672
1312,964.526,306.377
1313,990.94,323.603
1313,1019.913,312.748
1313,1032.473,321.485
1313,1030.748,301.172
1313,1020.858,299.026
1313,1007.674,296.574
1313,993.933,301.308
1313,990.28,298.622
1314,991.313,297.131
1314,971.306,289.146
1314,974.568,286.113
1314,963.888,274.14
1314,957.218,277.735
1314,956.428,284.591
1314,956.573,283.885
1314,936.816,316.224
1314,937.007,313.476
1315,933.964,291.144
1315,933.806,293.193
1315,938.095,282.764
1315,931.234,302.559
1315,928.861,299.872
1315,931.609,302.805
1315,924.751,295.464
1315,925.976,315.792
1316,919.562,311.675
1316,912.502,301.547
1316,911.237,297.446
1316,898.304,296.783
1316,899.12,295.697
1316,894.639,317.461
1316,889.088,278.732
1316,888.998,290.162
1317,887.908,291.723
1317,886.089,293.426
1317,881.001,297.032
1317,884.397,290.275
1317,881.974,291.482
1317,875.342,288.06
1317,874.988,291.677
1317,874.9,292.834
1317,870.042,296.784
1318,867.27,301.106
1318,857.756,304.869
1318,856.577,304.325
1318,858.539,306.006
1318,857.222,318.762
1318,856.945,308.953
1318,855.917,309.842
1318,851.551,303.655
1319,854.419,300.49
1319,854.179,288.261
1319,849.669,289.021
1319,852.896,288.392
1319,849.298,293.027
1319,849.193,293.473
1319,854.342,296.564
1319,853.533,290.688
1320,851.841,270.864
1320,852.571,272.472
1320,858.62,273.824
1320,857.727,270.761
1320,857.086,277.138
1320,856.151,276.575
1320,854.655,277.453
1320,846.654,285.291
1320,856.656,266.278
1321,849.553,279.436
1321,851.485,278.905
1321,849.594,280.165
1321,850.053,281.282
1321,844.814,283.253
1321,847.105,274.793
1321,849.703,276.284
1321,842.314,285.787
1322,842.078,285.167
1322,843.646,279.468
1322,845.682,280.196
1322,831.72,298.698
1322,837.795,286.731
1322,837.634,288.018
1322,841.857,285.9
1322,838.84,283.541
1323,836.535,290.435
1323,835.625,309.269
1323,835.31,307.638
1323,846.292,294.352
1323,878.636,277.065
1323,918.682,272.968
1323,925.793,248.471
1323,962.823,241.508
1323,989.571,252.824
1324,978.204,247.998
1324,971.887,234.804
1324,970.241,235.309
1324,968.782,234.013
1324,965.411,242.989
1324,955.56,246.211
1324,959.656,247.842
1324,960.681,247.15
1325,969.552,235.782
1325,965.139,230.876
1325,965.667,229.118
1325,964.859,226.452
1325,967.816,230.895
1325,967.237,229.364
1325,967.847,212.303
1325,965.358,209.174
1326,963.745,209.727
1326,960.031,208.319
1326,961.481,209.751
1326,961.782,209.118
1326,960.138,210.648
1326,959.224,226.063
1326,957.422,226.043
1326,957.127,223.801
1326,956.809,216.5
1327,957.597,214.45
1327,956.147,207.799
1327,954.632,219.972
1327,943.075,224.468
1327,943.512,223.795
1327,949.658,220.834
1327,949.898,225.07
1327,949.006,236.49
1328,950.405,237.199
1328,949.512,236.381
1328,947.223,234.954
1328,941.425,235.302
1328,959.475,242.265
1328,959.202,241.919
1328,959.585,239.344
1328,959.048,240.787
1329,972.391,231.26
1329,974.203,235.078
1329,974.335,235.413
1329,978.642,243.762
1329,974.904,248.892
1329,974.949,253.223
1329,982.006,246.883
1329,990.288,231.443
1329,993.337,234.011
1330,992.585,234.736
1330,993.462,233.307
1330,990.787,246.002
1330,994.819,246.82
1330,995.654,247.793
1330,983.428,236.081
1330,967.593,237.081
1330,946.548,226.313
1331,945.354,231.805
1331,949.676,234.215
1331,948.516,233.702
1331,949.454,240.462
1331,949.62,242.234
1331,951.488,244.936
1331,959.304,241.84
1331,958.038,254.013
1332,955.833,254.577
1332,943.77,263.913
1332,936.046,274.3
1332,938.304,269.793
1332,936.547,268.975
1332,937.305,271.142
1332,937.401,268.52
1332,937.84,265.652
1333,938.75,263.372
1333,945.032,259.094
1333,947.428,255.594
1333,947.76,254.954
1333,946.683,254.618
1333,941.13,249.965
1333,942.263,250.083
1333,945.198,251.388
1334,957.691,256.389
1334,965.579,245.759
1334,994.37,209.615
1334,1004.532,198.548
1334,1010.029,191.345
1334,1011.791,187.704
1334,1020.154,174.399
1334,1017.084,176.14
1335,1016.964,176.422
1335,1018.306,180.285
1335,1015.74,185.99
1335,1019.401,186.814
1335,1019.644,184.614
1335,1018.269,180.001
1335,1020.148,180.772
1335,1019.942,179.6
1336,1019.71,176.794
1336,1013.251,166.075
1336,1013.604,166.398
1336,1012.635,165.182
1336,1013.689,166.562
1336,1015.592,165.045
1336,1013.794,174.533
1336,1012.183,178.082
1336,1011.426,178.45
1337,1004.411,186.128
1337,993.016,194.124
1337,995.798,192.401
1337,995.878,191.595
1337,995.025,188.232
1337,995.645,188.005
1337,996.325,188.6
1337,1011.309,183.926
1338,1013.227,186.376
1338,1005.443,174.522
1338,1006.859,176.019
1338,1008.119,175.338
1338,1009.196,185.421
1338,1006.794,176.826
1338,1000.627,176.585
1338,999.182,179.044
1339,1002.942,191.392
1339,998.055,176.181
1339,993.886,179.798
1339,1003.424,187.002
1339,995.422,193.266
1339,992.351,200.781
1339,992.356,196.859
1339,990.882,197.32
1339,995.023,200.261
1340,991.802,198.006
1340,986.226,197.676
1340,991.379,200.177
1340,987.092,193.19
1340,989.944,187.498
1340,991.557,187.075
1340,994.184,182.354
1340,995.092,181.093
1341,990.534,188.375
1341,993.067,189.283
1341,996.357,196.216
1341,985.146,188.355
1341,987.266,183.541
1341,986.644,188.381
1341,992.701,184.126
1341,999.247,184.829
1342,993.192,188.765
1342,992.129,189.345
1342,987.504,183.534
1342,986.937,183.862
1342,979.069,177.992
1342,981.808,175.924
1342,981.138,173.226
1342,981.268,172.875
1342,971.021,178.388
1343,970.876,175.374
1343,965.822,168.214
1343,965.852,186.152
1343,963.809,175.336
1343,964.21,178.585
1343,962.03,173.715
1343,969.97,149.802
1343,961.004,143.413
1344,954.212,153.83
1344,958.085,157.746
1344,956.844,150.791
1344,954.989,148.106
1344,955.093,153.709
1344,956.33,158.245
1344,957.469,152.357
1344,934.628,167.789
1345,935.5,189.096
1345,884.976,205.277
1345,857.336,218.703
1345,821.648,250.701
1345,778.587,250.524
1345,753.786,257.893
1345,712.183,261.626
1345,668.998,271.495
1345,660.834,255.249
1346,643.379,263.849
1346,649.381,263.937
1346,655.813,253.084
1346,654.978,256.026
